TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;PH;PCTE / ELAK;PSE-EE/PSOE;ATTKA/PACMA;PUM+J;EB-AZ;O.E.;EH BILDU;VOX;P-LIB;LxE-EaL;PODEMOS-AHALDUGU/EZKER AN;PP+Cs;L.F.F.;UCDE;EQUO BERDEAK-VERDES;RECORTES CERO-LV-M
Araba-Alava;VITORIA-GASTEIZ;59;4;6;"	A";680;348;4;344;5;339;332;113;;;70;1;3;2;0;72;8;;0;19;46;0;;4;1
Araba-Alava;VITORIA-GASTEIZ;59;4;6;"	B";705;366;6;360;3;357;339;118;;;66;2;0;1;0;87;10;;0;17;47;0;;9;0
Araba-Alava;VITORIA-GASTEIZ;59;4;7;"	A";455;246;2;244;;244;209;70;;;33;4;0;2;0;78;9;;0;23;23;0;;2;0
Araba-Alava;VITORIA-GASTEIZ;59;4;7;"	B";487;256;1;255;3;252;231;73;;;41;0;0;1;0;77;6;;0;17;29;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;4;8;"	A";447;244;2;242;4;238;203;82;;;33;1;1;1;0;62;4;;1;10;35;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;4;8;"	B";462;257;6;251;2;249;205;81;;;34;2;0;0;0;58;6;;1;19;42;0;;6;0
Araba-Alava;VITORIA-GASTEIZ;59;4;9;"	A";695;367;2;365;4;361;328;119;;;57;1;1;0;0;96;12;;1;32;34;1;;5;2
Araba-Alava;VITORIA-GASTEIZ;59;4;9;"	B";667;349;7;342;;342;318;103;;;60;2;0;1;0;91;10;;2;27;35;0;;11;0
Araba-Alava;VITORIA-GASTEIZ;59;4;12;"	A";539;279;2;277;4;273;260;72;;;42;2;0;0;0;88;13;;0;14;30;0;;12;0
Araba-Alava;VITORIA-GASTEIZ;59;4;12;"	B";511;224;3;221;2;219;287;63;;;32;1;0;1;0;69;8;;0;5;27;0;;13;0
Araba-Alava;VITORIA-GASTEIZ;59;4;14;"	A";626;299;2;297;;297;327;89;;;57;2;1;1;0;81;10;;0;21;31;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;4;14;"	B";715;360;2;358;2;356;355;110;;;94;2;0;0;0;83;4;;0;33;26;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;4;16;"	A";567;286;1;285;2;283;281;75;;;73;3;0;2;0;72;2;;0;25;27;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;4;16;"	B";686;361;6;355;3;352;325;99;;;80;3;0;1;0;80;12;;1;25;43;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;4;17;"	A";487;278;3;275;3;272;209;79;;;54;0;0;0;0;74;6;;0;27;27;0;;4;1
Araba-Alava;VITORIA-GASTEIZ;59;4;17;"	B";544;292;1;291;1;290;252;85;;;66;0;1;0;1;75;6;;0;28;21;0;;7;0
Araba-Alava;VITORIA-GASTEIZ;59;4;18;"	U";810;375;2;373;;373;435;113;;;80;2;1;2;0;87;13;;1;28;36;0;;10;0
Araba-Alava;VITORIA-GASTEIZ;59;4;19;"	A";409;202;2;200;2;198;207;45;;;34;0;0;2;0;62;5;;2;19;22;0;;0;7
Araba-Alava;VITORIA-GASTEIZ;59;4;19;"	B";495;270;4;266;2;264;225;73;;;64;0;0;2;0;65;10;;0;23;22;0;;5;0
Araba-Alava;VITORIA-GASTEIZ;59;4;20;"	A";443;250;4;246;2;244;193;57;;;55;4;1;0;0;73;5;;0;23;20;0;;6;0
Araba-Alava;VITORIA-GASTEIZ;59;4;20;"	B";502;262;2;260;3;257;240;70;;;51;1;0;0;0;82;5;;1;16;26;0;;5;0
Araba-Alava;VITORIA-GASTEIZ;59;4;21;"	A";527;286;1;285;1;284;241;81;;;77;0;1;0;0;48;9;;0;29;31;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;4;21;"	B";489;266;3;263;;263;223;71;;;50;3;0;0;0;54;11;;0;28;45;0;;1;0
Araba-Alava;VITORIA-GASTEIZ;59;4;22;"	A";418;220;4;216;;216;198;58;;;44;2;0;2;1;60;10;;1;17;17;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;4;22;"	B";458;235;1;234;4;230;223;69;;;63;3;0;0;2;42;8;;3;23;14;0;;3;0
Araba-Alava;VITORIA-GASTEIZ;59;4;23;"	A";612;232;2;230;2;228;380;65;;;57;2;0;0;0;52;6;;4;12;25;0;;2;3
Araba-Alava;VITORIA-GASTEIZ;59;4;23;"	B";638;254;2;252;1;251;384;55;;;58;0;0;1;0;65;18;;0;21;25;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;4;25;"	A";760;350;3;347;1;346;410;95;;;66;2;0;1;0;102;13;;0;28;30;0;;8;1
Araba-Alava;VITORIA-GASTEIZ;59;4;25;"	B";822;389;7;382;3;379;433;111;;;68;2;0;1;0;82;4;;2;48;47;0;;13;1
Araba-Alava;VITORIA-GASTEIZ;59;4;26;"	A";459;218;1;217;;217;241;56;;;51;0;0;0;0;46;4;;1;16;39;0;;2;2
Araba-Alava;VITORIA-GASTEIZ;59;4;26;"	B";525;233;3;230;2;228;292;64;;;46;0;1;3;0;44;11;;0;21;36;0;;1;1
Araba-Alava;VITORIA-GASTEIZ;59;4;27;"	A";724;349;4;345;4;341;375;93;;;57;3;0;0;0;91;13;;0;30;47;0;;5;2
Araba-Alava;VITORIA-GASTEIZ;59;4;27;"	B";731;342;4;338;5;333;389;80;;;74;1;0;0;0;80;16;;0;31;45;0;;5;1
Araba-Alava;VITORIA-GASTEIZ;59;4;29;"	A";450;202;3;199;2;197;248;67;;;47;0;1;0;0;33;9;;0;13;23;0;;3;1
Araba-Alava;VITORIA-GASTEIZ;59;4;29;"	B";471;201;2;199;1;198;270;60;;;43;1;1;0;0;31;8;;0;23;29;0;;1;1
Araba-Alava;VITORIA-GASTEIZ;59;4;31;"	A";646;297;1;296;3;293;349;65;;;44;1;0;0;0;69;21;;0;36;54;1;;2;0
Araba-Alava;VITORIA-GASTEIZ;59;4;31;"	B";644;309;2;307;5;302;335;70;;;52;1;1;1;0;68;26;;1;23;51;0;;8;0
Araba-Alava;VITORIA-GASTEIZ;59;4;32;"	A";619;340;1;339;1;338;279;109;;;41;2;0;1;0;88;21;;0;22;39;0;;15;0
Araba-Alava;VITORIA-GASTEIZ;59;4;32;"	B";619;333;7;326;1;325;286;99;;;35;1;0;0;0;88;22;;0;36;32;0;;12;0
Araba-Alava;VITORIA-GASTEIZ;59;5;1;"	U";696;281;4;277;5;272;415;87;;;52;1;4;2;0;55;15;;1;21;26;0;;8;0
Araba-Alava;VITORIA-GASTEIZ;59;5;2;"	A";468;220;2;218;1;217;248;53;;;55;1;1;2;0;40;14;;0;23;24;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;2;"	B";485;193;3;190;4;186;292;37;;;54;4;1;1;0;36;8;;0;19;24;0;;2;0
Araba-Alava;VITORIA-GASTEIZ;59;5;3;"	A";659;267;5;262;5;257;392;72;;;60;3;2;0;0;41;9;;0;19;50;0;;0;1
Araba-Alava;VITORIA-GASTEIZ;59;5;3;"	B";686;287;2;285;3;282;399;62;;;81;4;0;0;0;48;13;;0;29;38;0;;2;5
Araba-Alava;VITORIA-GASTEIZ;59;5;6;"	A";588;107;4;103;;103;481;24;;;39;0;0;0;0;17;4;;0;11;8;0;;0;0
Araba-Alava;VITORIA-GASTEIZ;59;5;6;"	B";338;106;1;105;1;104;232;19;;;33;1;1;2;0;17;6;;0;6;17;0;;0;2
Araba-Alava;VITORIA-GASTEIZ;59;5;7;"	A";784;355;2;353;5;348;429;94;;;80;1;0;1;1;75;15;;0;31;44;0;;4;2
Araba-Alava;VITORIA-GASTEIZ;59;5;7;"	B";832;375;6;369;3;366;457;100;;;88;0;2;3;0;83;11;;0;34;32;0;;11;2
Araba-Alava;VITORIA-GASTEIZ;59;5;8;"	A";736;311;5;306;1;305;425;91;;;58;6;1;1;0;64;13;;1;30;28;0;;10;2
Araba-Alava;VITORIA-GASTEIZ;59;5;8;"	B";714;319;5;314;2;312;395;83;;;71;4;1;3;0;58;12;;1;47;18;0;;14;0
Araba-Alava;VITORIA-GASTEIZ;59;5;9;"	A";816;369;2;367;1;366;447;85;;;62;0;1;2;0;108;14;;0;49;32;0;;12;1
Araba-Alava;VITORIA-GASTEIZ;59;5;9;"	B";852;402;6;396;5;391;450;103;;;85;2;1;2;0;87;25;;2;45;27;0;;11;1
Araba-Alava;VITORIA-GASTEIZ;59;5;10;"	A";501;248;1;247;5;242;253;99;;;31;0;3;0;0;64;8;;1;16;14;0;;6;0
Araba-Alava;VITORIA-GASTEIZ;59;5;10;"	B";463;236;4;232;2;230;227;56;;;44;1;0;2;2;72;5;;2;15;24;0;;6;1
Araba-Alava;VITORIA-GASTEIZ;59;5;12;"	A";822;399;5;394;4;390;423;100;;;91;0;2;1;0;74;18;;0;41;45;0;;18;0
Araba-Alava;VITORIA-GASTEIZ;59;5;12;"	B";826;422;6;416;7;409;404;100;;;104;3;1;0;0;90;17;;0;51;32;0;;10;1
Araba-Alava;VITORIA-GASTEIZ;59;5;13;"	A";712;373;1;372;4;368;339;86;;;60;1;0;4;0;83;42;;2;44;35;1;;9;1
Araba-Alava;VITORIA-GASTEIZ;59;5;13;"	B";720;361;2;359;1;358;359;89;;;67;1;1;1;0;80;40;;0;28;40;2;;8;1
Araba-Alava;VITORIA-GASTEIZ;59;5;14;"	A";467;222;6;216;3;213;245;66;;;54;0;0;2;0;40;10;;0;6;29;0;;6;0
Araba-Alava;VITORIA-GASTEIZ;59;5;14;"	B";507;229;5;224;1;223;278;71;;;40;1;0;2;0;50;14;;1;20;20;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;15;"	U";797;423;1;422;;422;374;104;;;87;3;2;3;0;82;14;;0;49;60;1;;16;1
Araba-Alava;VITORIA-GASTEIZ;59;5;16;"	A";504;235;5;230;1;229;269;48;;;54;3;0;0;0;51;15;;2;27;26;0;;3;0
Araba-Alava;VITORIA-GASTEIZ;59;5;16;"	B";536;245;;245;1;244;291;76;;;55;3;0;1;0;41;12;;0;22;23;0;;10;1
Araba-Alava;VITORIA-GASTEIZ;59;5;17;"	A";624;335;;335;3;332;289;92;;;61;1;1;2;1;92;12;;1;34;26;0;;8;1
Araba-Alava;VITORIA-GASTEIZ;59;5;17;"	B";616;332;3;329;5;324;284;87;;;66;2;1;2;0;101;12;;1;26;22;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;18;"	A";621;300;4;296;1;295;321;86;;;81;2;2;0;0;60;8;;1;29;22;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;18;"	B";667;346;6;340;3;337;321;101;;;87;2;1;0;0;75;11;;0;28;22;0;;9;1
Araba-Alava;VITORIA-GASTEIZ;59;5;19;"	U";828;334;2;332;1;331;494;103;;;93;1;2;0;1;46;13;;0;35;33;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;21;"	A";548;242;5;237;1;236;306;51;;;57;1;0;0;0;42;8;;0;34;36;0;;5;2
Araba-Alava;VITORIA-GASTEIZ;59;5;21;"	B";614;274;6;268;;268;340;72;;;70;3;0;2;0;50;10;;1;28;28;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;22;"	A";640;289;7;282;4;278;351;84;;;39;1;1;4;0;73;10;;3;26;29;0;;8;0
Araba-Alava;VITORIA-GASTEIZ;59;5;22;"	B";690;325;6;319;2;317;365;101;;;51;2;1;2;1;63;11;;1;46;30;1;;5;2
Araba-Alava;VITORIA-GASTEIZ;59;5;23;"	A";607;230;1;229;;229;377;52;;;50;1;0;0;0;57;14;;1;33;16;0;;5;0
Araba-Alava;VITORIA-GASTEIZ;59;5;23;"	B";650;260;4;256;2;254;390;48;;;65;1;1;2;0;67;16;;1;19;23;1;;8;2
Araba-Alava;VITORIA-GASTEIZ;59;5;25;"	A";645;251;11;240;;240;394;55;;;65;3;0;1;2;54;5;;1;22;24;2;;6;0
Araba-Alava;VITORIA-GASTEIZ;59;5;25;"	B";675;262;1;261;;261;413;60;;;69;1;2;3;0;73;7;;1;18;20;0;;7;0
Araba-Alava;VITORIA-GASTEIZ;59;5;26;"	A";445;175;4;171;;171;270;51;;;37;2;0;0;0;27;6;;0;28;19;0;;1;0
Araba-Alava;VITORIA-GASTEIZ;59;5;26;"	B";421;195;7;188;;188;226;50;;;37;1;0;3;0;42;5;;0;22;26;0;;2;0
Araba-Alava;VITORIA-GASTEIZ;59;5;27;"	A";684;288;1;287;1;286;396;98;;;58;1;2;0;0;51;8;;1;29;31;0;;6;1
Araba-Alava;VITORIA-GASTEIZ;59;5;27;"	B";798;358;2;356;6;350;440;106;;;71;3;1;2;0;69;13;;0;31;43;0;;9;2
Araba-Alava;VITORIA-GASTEIZ;59;5;28;"	A";659;325;2;323;2;321;334;85;;;72;1;2;2;0;74;10;;1;30;30;0;;13;1
Araba-Alava;VITORIA-GASTEIZ;59;5;28;"	B";648;326;7;319;1;318;322;100;;;64;2;1;4;0;74;11;;0;39;18;0;;4;1
Araba-Alava;VITORIA-GASTEIZ;59;5;29;"	A";551;285;2;283;1;282;266;97;;;51;1;1;0;0;60;12;;1;19;31;0;;9;0
Araba-Alava;VITORIA-GASTEIZ;59;5;29;"	B";593;305;;305;2;303;288;85;;;63;3;1;4;0;64;17;;0;27;27;0;;11;1
Araba-Alava;VITORIA-GASTEIZ;59;5;30;"	A";444;174;4;170;2;168;270;56;;;21;3;1;1;0;37;9;;1;17;20;0;;2;0
Araba-Alava;VITORIA-GASTEIZ;59;5;30;"	B";422;179;1;178;;178;243;56;;;30;2;0;1;0;39;8;;1;9;22;0;;8;2
Araba-Alava;VITORIA-GASTEIZ;59;5;31;"	A";637;297;6;291;;291;340;85;;;47;3;0;1;0;51;14;;1;40;40;0;;9;0
Araba-Alava;VITORIA-GASTEIZ;59;5;31;"	B";662;283;3;280;4;276;379;99;;;46;1;1;0;0;52;9;;1;31;29;0;;7;0
Araba-Alava;VITORIA-GASTEIZ;59;5;32;"	A";676;312;3;309;1;308;364;82;;;42;5;2;3;0;70;22;;2;28;38;0;;11;3
Araba-Alava;VITORIA-GASTEIZ;59;5;32;"	B";735;324;5;319;4;315;411;99;;;45;6;0;1;0;61;20;;0;39;33;0;;11;0
Araba-Alava;VITORIA-GASTEIZ;59;5;33;"	A";581;271;1;270;1;269;310;72;;;40;4;1;0;0;70;11;;0;45;18;0;;7;1
Araba-Alava;VITORIA-GASTEIZ;59;5;33;"	B";557;250;1;249;2;247;307;67;;;37;3;2;0;0;69;8;;0;44;8;0;;6;3
Araba-Alava;VITORIA-GASTEIZ;59;5;34;"	A";506;230;;230;1;229;276;81;;;37;0;1;1;0;43;14;;0;24;20;0;;8;0
Araba-Alava;VITORIA-GASTEIZ;59;5;34;"	B";519;237;1;236;3;233;282;69;;;48;0;1;1;0;43;8;;2;34;20;0;;7;0
Araba-Alava;VITORIA-GASTEIZ;59;5;35;"	U";708;327;2;325;3;322;381;79;;;58;5;0;2;0;92;12;;2;26;18;0;;28;0
Araba-Alava;VITORIA-GASTEIZ;59;5;36;"	U";817;314;;314;1;313;503;91;;;52;6;1;2;0;85;9;;0;29;28;0;;10;0
Araba-Alava;VITORIA-GASTEIZ;59;5;37;"	A";551;209;1;208;3;205;342;74;;;44;2;1;3;0;27;6;;0;18;22;0;;6;2
Araba-Alava;VITORIA-GASTEIZ;59;5;37;"	B";548;254;;254;4;250;294;76;;;54;2;4;0;0;40;13;;0;27;29;0;;4;1
Araba-Alava;VITORIA-GASTEIZ;59;5;38;"	A";425;194;;194;3;191;231;61;;;43;2;0;1;0;37;4;;0;17;23;0;;3;0
Araba-Alava;VITORIA-GASTEIZ;59;5;38;"	B";511;243;;243;4;239;268;76;;;50;0;1;1;0;50;9;;0;25;23;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;5;39;"	U";827;295;6;289;3;286;532;66;;;80;0;2;2;1;47;12;;3;19;50;0;;3;1
Araba-Alava;VITORIA-GASTEIZ;59;6;1;"	A";467;226;3;223;4;219;241;80;;;28;1;1;0;0;54;8;;0;13;30;0;;4;0
Araba-Alava;VITORIA-GASTEIZ;59;6;1;"	B";511;246;2;244;1;243;265;74;;;37;1;0;6;1;56;10;;0;25;24;0;;8;1
Araba-Alava;VITORIA-GASTEIZ;59;6;1;"	C";678;322;2;320;;320;356;112;;;29;3;0;0;0;86;26;;0;25;25;1;;12;1
Araba-Alava;VITORIA-GASTEIZ;59;6;2;"	A";378;203;1;202;2;200;175;78;;;9;4;0;2;0;54;14;;1;12;21;0;;5;0
Araba-Alava;VITORIA-GASTEIZ;59;6;2;"	B";285;180;;180;4;176;105;58;;;16;0;2;1;0;33;17;;0;6;34;0;;9;0
Araba-Alava;VITORIA-GASTEIZ;59;6;2;"	C";463;231;1;230;;230;232;77;;;19;3;0;1;0;72;19;;0;14;19;0;;5;1
Araba-Alava;VITORIA-GASTEIZ;59;6;3;"	A";383;183;1;182;1;181;200;67;;;17;4;1;2;0;55;2;;0;14;14;0;;4;1
Araba-Alava;VITORIA-GASTEIZ;59;6;3;"	B";558;288;1;287;2;285;270;106;;;34;0;1;0;0;96;8;;0;19;15;0;;5;1
Araba-Alava;VITORIA-GASTEIZ;59;6;3;"	C";286;104;2;102;3;99;182;35;;;11;0;0;1;0;10;4;;0;10;20;0;;8;0
Araba-Alava;Y?CORA/IEKORA;60;1;1;"	U";211;142;3;139;2;137;69;75;;;6;1;0;0;0;17;9;;0;2;25;0;;1;1
Araba-Alava;ZALDUONDO;61;1;1;"	U";162;120;1;119;;119;42;34;;;4;1;2;0;0;66;1;;0;8;0;0;;3;0
Araba-Alava;ZAMBRANA;62;1;1;"	U";325;157;2;155;2;153;168;54;;;19;1;0;1;0;28;15;;1;14;15;0;;5;0
Araba-Alava;ZIGOITIA;18;1;1;"	A";693;369;3;366;2;364;324;116;;;25;3;0;0;0;156;13;;0;25;19;0;;7;0
Araba-Alava;ZIGOITIA;18;1;1;"	B";723;398;1;397;3;394;325;136;;;35;2;0;0;0;147;10;;0;32;21;0;;11;0
Araba-Alava;ZUIA;63;1;1;"	A";940;556;2;554;8;546;384;204;;;57;2;1;6;0;191;17;;0;25;27;0;;15;1
Araba-Alava;ZUIA;63;1;1;"	B";923;564;4;560;11;549;359;202;;;41;3;0;2;0;200;21;;0;29;36;0;;15;0
Bizkaia;ABADI?O;1;1;1;"	A";633;409;3;406;4;402;224;139;0;0;12;1;0;1;;215;2;;0;25;3;0;;4;0
Bizkaia;ABADI?O;1;1;1;"	B";489;300;4;296;2;294;189;112;0;0;6;0;1;0;;143;4;;0;18;7;0;;2;1
Bizkaia;ABADI?O;1;1;2;"	A";540;276;3;273;3;270;264;119;0;2;44;1;0;0;;78;4;;1;6;13;0;;2;0
Bizkaia;ABADI?O;1;1;2;"	B";479;233;1;232;4;228;246;79;0;0;49;1;0;0;;60;6;;1;13;16;0;;3;0
Bizkaia;ABADI?O;1;1;3;"	U";866;437;3;434;9;425;429;145;1;0;76;3;0;1;;112;12;;1;41;29;0;;3;1
Bizkaia;ABADI?O;1;1;4;"	A";845;449;6;443;2;441;396;126;0;0;23;2;1;0;;220;6;;0;55;6;0;;2;0
Bizkaia;ABADI?O;1;1;4;"	B";652;354;3;351;7;344;298;105;0;1;22;2;1;2;;167;3;;0;34;5;0;;2;0
Bizkaia;ABADI?O;1;1;5;"	A";722;425;1;424;2;422;297;196;0;2;52;1;0;2;;113;6;;0;26;24;0;;0;0
Bizkaia;ABADI?O;1;1;5;"	B";681;381;6;375;4;371;300;123;0;0;55;4;0;2;;124;2;;0;35;24;0;;2;0
Bizkaia;ABANTO Y CI?RVANA-ABANTO ZIERBENA;2;1;1;"	A";745;391;7;384;4;380;354;148;2;0;63;2;1;1;;92;8;;0;46;8;0;;9;0
Bizkaia;ABANTO Y CI?RVANA-ABANTO ZIERBENA;2;1;1;"	B";781;413;6;407;4;403;368;153;0;1;73;3;1;1;;106;7;;0;40;10;0;;7;1
Bizkaia;ABANTO Y CI?RVANA-ABANTO ZIERBENA;2;1;2;"	A";444;215;2;213;4;209;229;83;0;1;27;2;0;0;;65;2;;0;24;5;0;;0;0
