TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTOS;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;EH BILDU;PSE-EE/PSOE;PP;SUMAR;PODEMOS-AHAL DUGU - ALIANZA VERDE;VOX;PACMA;EB-AZ;PUM+J;IZAN;PCTE / ELAK;PH;O.E.
Bizkaia;BERANGO;16;1;3;"	A";683;471;2;469;3;466;212;199;113;53;65;13;9;10;2;1;1;0;0;0;
Bizkaia;BERANGO;16;1;3;"	B";722;471;1;470;7;463;251;187;112;50;74;18;7;12;1;0;0;0;2;0;
Bizkaia;BERANGO;16;1;4;"	A";578;363;3;360;4;356;215;171;91;33;39;8;5;4;3;0;1;1;0;0;
Bizkaia;BERANGO;16;1;4;"	B";523;346;4;342;3;339;177;164;80;31;29;12;12;8;2;0;0;1;0;0;
Bizkaia;BERANGO;16;1;5;"	A";474;306;1;305;;305;168;123;101;35;27;4;6;3;3;1;0;2;0;0;
Bizkaia;BERANGO;16;1;5;"	B";528;309;2;307;4;303;219;112;100;46;18;14;8;2;3;0;0;0;0;0;
Bizkaia;BERMEO;17;1;1;"	A";525;300;3;297;1;296;225;119;138;17;5;7;2;1;0;2;1;2;1;1;
Bizkaia;BERMEO;17;1;1;"	B";416;232;2;230;2;228;184;83;109;21;0;2;5;1;2;1;0;4;0;0;
Bizkaia;BERMEO;17;1;2;"	U";573;316;2;314;5;309;257;121;146;25;2;4;2;4;3;0;1;0;1;0;
Bizkaia;BERMEO;17;1;3;"	A";493;295;4;291;1;290;198;110;153;8;8;7;1;3;0;0;0;0;0;0;
Bizkaia;BERMEO;17;1;3;"	B";420;253;2;251;3;248;167;96;125;7;2;6;8;3;1;0;0;0;0;0;
Bizkaia;BERMEO;17;2;1;"	A";528;365;;365;5;360;163;193;140;12;1;10;2;1;0;0;0;1;0;0;
Bizkaia;BERMEO;17;2;1;"	B";395;255;1;254;2;252;140;129;104;4;5;4;3;2;0;0;0;1;0;0;
Bizkaia;BERMEO;17;2;2;"	A";826;524;2;522;3;519;302;265;209;9;11;7;7;5;6;0;0;0;0;0;
Bizkaia;BERMEO;17;2;2;"	B";749;466;5;461;3;458;283;233;181;16;3;7;7;9;0;0;0;2;0;0;
Bizkaia;BERMEO;17;2;3;"	A";608;380;4;376;2;374;228;195;154;10;2;4;6;1;0;1;1;0;0;0;
Bizkaia;BERMEO;17;2;3;"	B";600;346;1;345;2;343;254;157;149;18;3;1;7;4;1;2;0;1;0;0;
Bizkaia;BERMEO;17;2;4;"	U";853;499;2;497;1;496;354;275;171;19;6;4;14;2;1;0;0;1;1;2;
Bizkaia;BERMEO;17;2;5;"	U";711;440;1;439;1;438;271;209;159;40;5;14;2;5;0;2;0;1;0;1;
Bizkaia;BERMEO;17;2;6;"	U";640;443;5;438;3;435;197;241;172;9;2;1;6;1;1;1;0;1;0;0;
Bizkaia;BERMEO;17;3;1;"	U";812;492;6;486;4;482;320;190;236;25;4;11;8;2;2;0;0;1;1;2;
Bizkaia;BERMEO;17;3;2;"	A";694;449;2;447;5;442;245;211;191;17;5;6;5;2;2;2;1;0;0;0;
Bizkaia;BERMEO;17;3;2;"	B";614;407;2;405;2;403;207;173;188;23;2;9;3;3;0;2;0;0;0;0;
Bizkaia;BERMEO;17;3;2;"	C";593;417;3;414;5;409;176;166;208;20;2;5;4;1;2;0;1;0;0;0;
Bizkaia;BERMEO;17;3;3;"	A";790;573;3;570;2;568;217;286;241;13;8;6;3;4;4;1;0;1;0;1;
Bizkaia;BERMEO;17;3;3;"	B";592;428;1;427;1;426;164;229;157;12;12;6;5;1;0;1;0;2;0;1;
Bizkaia;BERMEO;17;3;4;"	U";600;379;3;376;3;373;221;164;171;16;8;6;3;2;2;1;0;0;0;0;
Bizkaia;BERRIATUA;18;1;1;"	U";879;543;4;539;7;532;336;207;310;5;2;1;5;0;2;0;0;0;0;0;
Bizkaia;BERRIZ;19;1;1;"	A";393;236;2;234;5;229;157;93;77;23;13;7;11;3;1;0;0;0;0;1;
Bizkaia;BERRIZ;19;1;1;"	B";364;246;2;244;2;242;118;91;85;38;14;7;3;2;2;0;0;0;0;0;
Bizkaia;BERRIZ;19;1;2;"	U";645;443;8;435;4;431;202;144;236;7;18;5;14;2;1;0;3;0;1;0;
Bizkaia;BERRIZ;19;1;3;"	A";532;336;4;332;2;330;196;127;118;48;10;7;16;2;0;0;1;0;1;0;
Bizkaia;BERRIZ;19;1;3;"	B";459;305;3;302;2;300;154;105;107;38;14;7;18;7;3;0;0;0;1;0;
Bizkaia;BERRIZ;19;1;4;"	A";556;359;1;358;3;355;197;128;154;34;9;14;9;4;3;0;0;0;0;0;
Bizkaia;BERRIZ;19;1;4;"	B";477;311;4;307;4;303;166;119;115;40;7;8;3;6;4;0;0;0;1;0;
Bizkaia;BILBAO;20;1;2;"	U";939;621;5;616;4;612;318;253;156;94;49;23;13;13;4;3;1;3;0;0;
Bizkaia;BILBAO;20;1;3;"	U";612;399;2;397;5;392;213;158;103;51;33;24;7;14;0;0;0;0;2;0;
Bizkaia;BILBAO;20;1;5;"	U";916;590;1;589;8;581;326;213;166;87;47;28;25;10;3;1;0;0;1;0;
Bizkaia;BILBAO;20;1;6;"	U";1138;713;5;708;5;703;425;259;171;122;56;36;16;28;7;2;3;2;0;1;
Bizkaia;BILBAO;20;1;7;"	U";689;471;2;469;3;466;218;165;105;85;44;28;13;16;5;3;2;0;0;0;
Bizkaia;BILBAO;20;1;8;"	U";506;319;1;318;3;315;187;114;84;43;29;17;9;13;5;0;0;0;1;0;
Bizkaia;BILBAO;20;1;9;"	U";909;530;1;529;4;525;379;210;132;86;43;19;18;13;1;2;0;0;1;0;
Bizkaia;BILBAO;20;1;10;"	A";786;563;4;559;5;554;223;215;119;79;53;36;21;17;5;2;3;2;1;1;
Bizkaia;BILBAO;20;1;10;"	B";840;571;4;567;6;561;269;221;119;94;55;38;11;10;5;2;3;0;2;1;
Bizkaia;BILBAO;20;1;11;"	U";691;448;2;446;9;437;243;166;101;83;45;13;13;9;6;0;1;0;0;0;
Bizkaia;BILBAO;20;1;12;"	U";585;381;2;379;3;376;204;158;85;52;31;22;9;6;5;2;3;1;1;1;
Bizkaia;BILBAO;20;1;13;"	U";871;513;1;512;10;502;358;195;131;70;33;34;17;11;3;4;4;0;0;0;
Bizkaia;BILBAO;20;1;15;"	U";528;303;1;302;1;301;225;113;68;55;23;16;12;11;1;0;0;1;0;1;
Bizkaia;BILBAO;20;1;16;"	U";1135;732;2;730;4;726;403;322;133;126;90;21;11;13;4;3;1;0;2;0;
Bizkaia;BILBAO;20;1;17;"	U";836;514;1;513;5;508;322;197;82;97;55;24;23;21;5;1;2;1;0;0;
Bizkaia;BILBAO;20;1;18;"	U";987;646;4;642;12;630;341;257;124;113;71;27;16;14;3;0;3;0;1;1;
Bizkaia;BILBAO;20;1;19;"	A";657;405;1;404;1;403;252;167;114;44;32;25;11;4;2;2;0;2;0;0;
Bizkaia;BILBAO;20;1;19;"	B";570;350;2;348;3;345;220;136;82;49;36;17;7;13;2;1;2;0;0;0;
Bizkaia;BILBAO;20;1;20;"	U";1061;763;2;761;8;753;298;300;134;142;103;31;12;19;1;2;3;1;4;1;
Bizkaia;BILBAO;20;1;21;"	U";722;422;7;415;9;406;300;155;102;70;22;18;15;17;1;3;2;0;0;1;
Bizkaia;BILBAO;20;1;22;"	A";600;426;5;421;1;420;174;153;93;68;50;24;12;12;2;2;1;2;1;0;
Bizkaia;BILBAO;20;1;22;"	B";609;412;4;408;2;406;197;156;73;78;60;17;10;6;2;3;0;1;0;0;
Bizkaia;BILBAO;20;1;23;"	A";636;438;3;435;6;429;198;172;88;66;64;22;6;3;5;0;3;0;0;0;
Bizkaia;BILBAO;20;1;23;"	B";617;408;;408;4;404;209;161;76;75;47;24;8;7;2;1;2;0;1;0;
Bizkaia;BILBAO;20;1;25;"	A";641;492;4;488;7;481;149;226;116;55;58;11;4;6;2;1;1;0;0;1;
Bizkaia;BILBAO;20;1;25;"	B";691;483;1;482;9;473;208;212;91;67;64;18;6;13;0;0;1;1;0;0;
Bizkaia;BILBAO;20;1;26;"	A";676;456;4;452;3;449;220;200;105;69;42;17;3;7;2;1;2;1;0;0;
Bizkaia;BILBAO;20;1;26;"	B";667;441;2;439;2;437;226;180;100;69;52;16;5;5;4;3;1;1;1;0;
Bizkaia;BILBAO;20;1;27;"	U";1117;662;9;653;5;648;455;192;134;165;57;45;21;23;7;3;0;0;1;0;
Bizkaia;BILBAO;20;1;28;"	U";921;514;1;513;8;505;407;144;130;117;44;33;19;9;3;4;0;1;1;0;
Bizkaia;BILBAO;20;1;29;"	A";585;326;2;324;1;323;259;105;78;77;15;20;10;10;5;0;0;1;1;1;
Bizkaia;BILBAO;20;1;29;"	B";557;304;;304;1;303;253;95;62;69;23;25;12;12;1;3;0;0;0;1;
Bizkaia;BILBAO;20;1;30;"	A";599;417;1;416;3;413;182;160;93;65;50;19;6;15;1;2;0;1;0;1;
Bizkaia;BILBAO;20;1;30;"	B";601;412;4;408;1;407;189;194;76;51;56;9;10;8;2;0;1;0;0;0;
Bizkaia;BILBAO;20;1;31;"	U";908;584;4;580;6;574;324;244;149;82;59;21;11;4;1;0;1;1;1;0;
Bizkaia;BILBAO;20;1;32;"	U";1095;741;2;739;4;735;354;331;163;84;88;26;16;18;1;3;2;1;2;0;
Bizkaia;BILBAO;20;1;33;"	U";659;458;1;457;7;450;201;174;128;45;55;23;11;10;2;1;1;0;0;0;
Bizkaia;BILBAO;20;1;34;"	U";521;376;1;375;2;373;145;143;112;41;48;12;10;6;0;0;1;0;0;0;
Bizkaia;BILBAO;20;1;35;"	U";524;310;;310;1;309;214;121;84;51;22;14;9;5;0;0;1;1;1;0;
Bizkaia;BILBAO;20;1;36;"	U";564;352;1;351;3;348;212;153;103;42;15;14;8;10;0;2;0;1;0;0;
Bizkaia;BILBAO;20;1;37;"	U";577;383;;383;2;381;194;170;99;47;46;8;2;5;1;1;0;2;0;0;
Bizkaia;BILBAO;20;1;38;"	A";1023;709;2;707;6;701;314;330;141;112;59;24;19;10;3;1;2;0;0;0;
Bizkaia;BILBAO;20;1;38;"	B";299;176;1;175;3;172;123;33;97;14;7;8;8;1;1;0;2;0;1;0;
Bizkaia;BILBAO;20;1;39;"	U";742;520;4;516;8;508;222;221;109;71;67;21;7;7;2;0;1;1;0;1;
Bizkaia;BILBAO;20;1;40;"	U";561;368;2;366;4;362;193;171;73;45;48;12;3;9;1;0;0;0;0;0;
Bizkaia;BILBAO;20;1;41;"	U";779;492;1;491;2;489;287;208;121;53;57;17;10;14;2;2;3;1;0;1;
Bizkaia;BILBAO;20;1;42;"	A";746;551;4;547;4;543;195;245;109;59;82;18;11;11;7;1;0;0;0;0;
Bizkaia;BILBAO;20;1;42;"	B";711;485;4;481;6;475;226;208;82;76;67;20;7;11;3;1;0;0;0;0;
Bizkaia;BILBAO;20;1;43;"	U";664;471;2;469;4;465;193;229;81;56;65;12;7;10;1;4;0;0;0;0;
Bizkaia;BILBAO;20;1;44;"	U";1065;772;5;767;8;759;293;370;100;96;138;23;12;16;2;1;0;0;1;0;
Bizkaia;BILBAO;20;1;45;"	A";556;360;3;357;;357;196;152;90;51;33;15;9;4;1;0;1;1;0;0;
Bizkaia;BILBAO;20;1;45;"	B";503;343;2;341;2;339;160;130;85;43;57;11;7;1;3;0;0;0;2;0;
Bizkaia;BILBAO;20;1;46;"	U";1024;654;4;650;10;640;370;261;159;117;36;19;17;17;4;4;4;0;1;1;
Bizkaia;BILBAO;20;2;1;"	U";1011;557;2;555;3;552;454;185;137;111;69;23;9;12;2;1;1;0;1;1;
Bizkaia;BILBAO;20;2;2;"	U";514;321;4;317;1;316;193;107;68;33;55;17;15;16;2;1;2;0;0;0;
Bizkaia;BILBAO;20;2;3;"	A";617;370;6;364;1;363;247;163;81;47;37;9;6;13;2;0;0;4;1;0;
Bizkaia;BILBAO;20;2;3;"	B";616;366;6;360;2;358;250;150;76;65;33;14;7;8;3;0;1;0;1;0;
Bizkaia;BILBAO;20;2;5;"	U";777;428;;428;4;424;349;147;97;80;47;20;9;15;4;4;0;0;1;0;
Bizkaia;BILBAO;20;2;6;"	U";610;328;3;325;2;323;282;99;86;77;31;11;7;8;3;0;0;0;0;1;
Bizkaia;BILBAO;20;2;7;"	U";597;358;3;355;1;354;239;120;84;62;52;18;9;7;0;1;0;0;1;0;
Bizkaia;BILBAO;20;2;8;"	U";689;437;3;434;1;433;252;195;104;52;26;19;16;10;2;4;3;0;0;2;
Bizkaia;BILBAO;20;2;9;"	U";662;389;2;387;4;383;273;134;99;74;38;11;10;11;2;0;1;2;1;0;
Bizkaia;BILBAO;20;2;10;"	U";593;358;4;354;2;352;235;126;72;79;50;12;9;3;0;0;1;0;0;0;
Bizkaia;BILBAO;20;2;11;"	U";993;561;2;559;5;554;432;183;104;141;68;20;14;12;5;0;3;3;0;1;
Bizkaia;BILBAO;20;2;12;"	A";570;383;;383;5;378;187;186;69;61;40;10;5;4;2;0;0;1;0;0;
Bizkaia;BILBAO;20;2;12;"	B";559;374;2;372;10;362;185;178;55;58;55;5;5;4;0;1;0;0;1;0;
Bizkaia;BILBAO;20;2;13;"	U";978;529;6;523;7;516;449;178;142;89;29;27;18;25;3;1;1;2;0;1;
Bizkaia;BILBAO;20;2;14;"	U";649;275;1;274;3;271;374;94;59;47;28;9;13;16;2;2;1;0;0;0;
Bizkaia;BILBAO;20;2;15;"	U";787;516;;516;5;511;271;244;114;72;54;7;9;6;3;1;1;0;0;0;
Bizkaia;BILBAO;20;2;16;"	U";874;524;;524;3;521;350;224;110;88;54;18;14;6;3;0;2;0;2;0;
Bizkaia;BILBAO;20;2;18;"	U";784;487;3;484;7;477;297;175;117;78;40;28;16;16;1;1;1;2;1;1;
Bizkaia;BILBAO;20;2;19;"	U";1038;596;6;590;7;583;442;208;155;97;56;29;13;15;4;3;0;2;1;0;
Bizkaia;BILBAO;20;2;20;"	U";916;520;4;516;4;512;396;190;168;59;50;16;17;5;3;0;2;1;1;0;
Bizkaia;BILBAO;20;2;21;"	U";705;390;4;386;5;381;315;140;114;58;32;8;9;12;5;0;1;1;1;0;
Bizkaia;BILBAO;20;2;22;"	U";834;466;2;464;3;461;368;151;112;90;57;19;14;17;1;0;0;0;0;0;
Bizkaia;BILBAO;20;2;23;"	U";594;312;;312;4;308;282;117;72;63;27;9;8;5;1;1;1;3;0;1;
Bizkaia;BILBAO;20;2;24;"	U";744;508;4;504;3;501;236;187;95;115;64;14;9;13;2;2;0;0;0;0;
Bizkaia;BILBAO;20;2;25;"	U";1126;778;5;773;5;768;348;293;201;99;94;34;17;16;5;2;4;0;3;0;
Bizkaia;BILBAO;20;2;26;"	U";1096;780;6;774;2;772;316;302;218;98;68;29;19;22;7;1;3;1;2;2;
Bizkaia;BILBAO;20;2;27;"	U";772;455;3;452;10;442;317;179;119;56;43;17;13;9;4;0;2;0;0;0;
Bizkaia;BILBAO;20;2;28;"	U";547;332;2;330;1;329;215;111;107;50;23;12;15;6;1;1;2;1;0;0;
Bizkaia;BILBAO;20;2;29;"	U";871;490;;490;6;484;381;163;118;97;47;27;13;10;4;4;0;1;0;0;
Bizkaia;BILBAO;20;2;30;"	U";960;665;3;662;5;657;295;278;141;96;77;34;11;11;4;0;2;3;0;0;
Bizkaia;BILBAO;20;2;31;"	A";655;439;1;438;3;435;216;187;72;47;91;14;12;9;0;0;0;2;0;1;
Bizkaia;BILBAO;20;2;31;"	B";603;410;;410;6;404;193;149;58;56;97;19;9;11;1;2;2;0;0;0;
Bizkaia;BILBAO;20;2;32;"	U";1075;788;3;785;7;778;287;350;152;110;95;31;10;21;2;4;1;2;0;0;
Bizkaia;BILBAO;20;2;33;"	U";1086;764;4;760;12;748;322;354;135;93;113;26;11;11;2;3;0;0;0;0;
Bizkaia;BILBAO;20;2;34;"	U";917;547;5;542;12;530;370;202;132;93;43;24;16;13;2;3;2;0;0;0;
Bizkaia;BILBAO;20;2;35;"	U";536;357;2;355;5;350;179;152;85;45;43;5;11;6;0;2;1;0;0;0;
Bizkaia;BILBAO;20;3;1;"	A";863;503;6;497;14;483;360;187;118;76;36;20;22;13;6;2;0;1;2;0;
Bizkaia;BILBAO;20;3;1;"	B";844;545;1;544;9;535;299;187;140;99;35;31;23;17;0;1;0;0;1;1;
Bizkaia;BILBAO;20;3;2;"	U";867;422;2;420;10;410;445;120;95;88;50;13;13;22;6;2;0;1;0;0;
Bizkaia;BILBAO;20;3;3;"	U";840;413;1;412;3;409;427;113;93;132;31;11;7;16;3;2;0;1;0;0;
Bizkaia;BILBAO;20;3;5;"	A";616;253;3;250;2;248;363;86;54;63;20;4;7;8;2;1;0;1;1;1;
Bizkaia;BILBAO;20;3;5;"	B";550;247;;247;2;245;303;67;77;52;22;10;6;6;4;1;0;0;0;0;
Bizkaia;BILBAO;20;3;6;"	U";565;188;1;187;5;182;377;60;40;42;11;4;14;8;2;0;0;0;0;1;
Bizkaia;BILBAO;20;3;7;"	U";622;242;2;240;2;238;380;78;51;65;13;7;12;7;5;0;0;0;0;0;
Bizkaia;BILBAO;20;3;9;"	A";687;211;2;209;2;207;476;71;62;37;15;11;3;5;1;1;1;0;0;0;
Bizkaia;BILBAO;20;3;9;"	B";601;234;;234;1;233;367;72;83;53;9;4;5;3;2;1;0;0;1;0;
Bizkaia;BILBAO;20;3;10;"	U";483;208;3;205;4;201;275;65;51;52;19;5;2;1;2;4;0;0;0;0;
Bizkaia;BILBAO;20;3;11;"	U";933;347;3;344;5;339;586;108;115;58;13;15;8;10;7;0;1;1;0;3;
Bizkaia;BILBAO;20;3;13;"	U";943;683;3;680;5;675;260;268;141;125;89;17;13;8;2;2;3;4;2;1;
Bizkaia;BILBAO;20;3;14;"	U";621;398;1;397;3;394;223;184;44;62;64;18;9;11;2;0;0;0;0;0;
Bizkaia;BILBAO;20;3;15;"	U";817;387;1;386;3;383;430;134;98;73;37;13;6;19;1;0;0;0;0;2;
Bizkaia;BILBAO;20;3;16;"	U";936;639;5;634;6;628;297;256;156;93;70;13;10;20;2;2;3;2;0;1;
Bizkaia;BILBAO;20;3;17;"	A";599;378;4;374;3;371;221;141;81;64;36;15;13;17;3;1;0;0;0;0;
Bizkaia;BILBAO;20;3;17;"	B";561;336;2;334;5;329;225;128;64;75;33;8;8;9;3;0;1;0;0;0;
Bizkaia;BILBAO;20;3;18;"	U";953;524;4;520;4;516;429;207;111;98;44;21;10;21;0;1;3;0;0;0;
Bizkaia;BILBAO;20;3;19;"	U";1099;671;3;668;10;658;428;216;136;162;71;20;25;22;3;1;1;0;0;1;
Bizkaia;BILBAO;20;3;20;"	A";859;516;1;515;3;512;343;231;127;82;27;16;11;12;4;0;0;1;1;0;
Bizkaia;BILBAO;20;3;20;"	B";730;452;6;446;5;441;278;185;108;82;31;21;7;4;1;1;0;0;0;1;
Bizkaia;BILBAO;20;3;21;"	A";585;363;4;359;4;355;222;118;106;76;23;10;12;5;4;0;0;0;0;1;
Bizkaia;BILBAO;20;3;21;"	B";609;351;2;349;6;343;258;110;95;72;26;16;13;6;3;1;0;0;1;0;
Bizkaia;BILBAO;20;3;22;"	U";787;508;8;500;4;496;279;173;93;100;71;17;14;23;2;3;0;0;0;0;
Bizkaia;BILBAO;20;3;23;"	A";694;500;2;498;6;492;194;224;127;70;43;10;10;2;3;1;1;1;0;0;
Bizkaia;BILBAO;20;3;23;"	B";690;480;3;477;4;473;210;206;102;97;38;10;6;8;1;2;1;2;0;0;
Bizkaia;BILBAO;20;4;2;"	U";988;612;5;607;11;596;376;275;135;74;52;21;15;13;4;4;0;1;2;0;
Bizkaia;BILBAO;20;4;3;"	A";583;393;1;392;5;387;190;161;91;59;50;7;6;6;3;2;0;2;0;0;
Bizkaia;BILBAO;20;4;3;"	B";603;398;2;396;7;389;205;174;71;57;53;8;9;7;2;2;1;2;2;1;
Bizkaia;BILBAO;20;4;5;"	U";762;543;2;541;5;536;219;229;125;76;66;14;6;15;2;1;2;0;0;0;
Bizkaia;BILBAO;20;4;6;"	U";845;548;3;545;12;533;297;248;115;68;62;10;12;13;3;0;1;1;0;0;
Bizkaia;BILBAO;20;4;8;"	A";646;361;1;360;6;354;285;126;95;54;35;17;8;9;4;3;0;0;2;1;
Bizkaia;BILBAO;20;4;8;"	B";684;369;2;367;3;364;315;122;105;48;45;18;7;14;2;0;0;0;1;2;
Bizkaia;BILBAO;20;4;9;"	U";916;596;3;593;5;588;320;238;171;83;47;17;5;15;7;2;1;1;0;1;
Bizkaia;BILBAO;20;4;10;"	A";681;447;3;444;3;441;234;166;103;82;62;11;8;6;1;0;1;0;0;1;
Bizkaia;BILBAO;20;4;10;"	B";628;427;1;426;3;423;201;170;95;83;47;14;3;5;4;1;0;0;1;0;
Bizkaia;BILBAO;20;4;12;"	A";601;399;6;393;3;390;202;161;101;61;37;7;7;11;1;0;3;0;0;1;
Bizkaia;BILBAO;20;4;12;"	B";577;387;5;382;2;380;190;149;96;72;39;9;6;7;0;1;0;0;0;1;
Bizkaia;BILBAO;20;4;13;"	U";837;539;4;535;1;534;298;230;113;87;62;20;7;10;2;0;2;0;1;0;
Bizkaia;BILBAO;20;4;14;"	A";621;428;3;425;3;422;193;198;86;64;44;7;3;10;3;2;2;1;2;0;
Bizkaia;BILBAO;20;4;14;"	B";600;400;1;399;7;392;200;166;70;78;54;7;7;7;1;0;1;0;0;1;
Bizkaia;BILBAO;20;4;15;"	U";825;623;4;619;8;611;202;207;108;94;65;15;100;16;3;1;0;1;0;1;
Bizkaia;BILBAO;20;4;16;"	U";632;439;7;432;4;428;193;186;98;63;52;14;5;7;3;0;0;0;0;0;
Bizkaia;BILBAO;20;4;17;"	U";584;389;4;385;3;382;195;160;86;62;46;11;7;7;1;0;2;0;0;0;
Bizkaia;BILBAO;20;4;18;"	U";637;387;3;384;4;380;250;133;92;60;50;15;11;13;1;0;5;0;0;0;
Bizkaia;BILBAO;20;4;19;"	U";669;383;3;380;1;379;286;139;84;86;31;11;12;7;3;1;2;1;2;0;
Bizkaia;BILBAO;20;4;20;"	U";590;403;3;400;2;398;187;154;74;76;56;12;8;11;6;0;0;0;1;0;
Bizkaia;BILBAO;20;4;21;"	U";1009;653;3;650;9;641;356;284;128;102;78;13;12;12;4;3;3;0;1;1;
Bizkaia;BILBAO;20;4;22;"	A";560;354;6;348;5;343;206;134;79;72;30;7;8;7;4;0;1;0;0;1;
Bizkaia;BILBAO;20;4;22;"	B";555;337;2;335;4;331;218;127;75;71;33;9;7;3;5;0;1;0;0;0;
Bizkaia;BILBAO;20;4;24;"	A";589;329;3;326;2;324;260;119;88;57;29;11;6;8;2;1;1;1;1;0;
Bizkaia;BILBAO;20;4;24;"	B";591;358;1;357;3;354;233;127;86;64;26;13;9;20;3;2;1;2;1;0;
Bizkaia;BILBAO;20;4;25;"	U";768;415;1;414;8;406;353;155;88;83;41;12;9;11;4;1;1;0;0;1;
Bizkaia;BILBAO;20;4;26;"	U";787;454;1;453;1;452;333;156;108;103;33;18;7;15;5;2;5;0;0;0;
Bizkaia;BILBAO;20;4;27;"	U";678;297;;297;4;293;381;98;110;34;14;11;18;6;2;0;0;0;0;0;
Bizkaia;BILBAO;20;4;28;"	U";906;458;7;451;1;450;448;176;96;86;39;19;9;19;3;0;1;0;2;0;
Bizkaia;BILBAO;20;4;29;"	A";664;410;2;408;1;407;254;146;114;67;46;10;8;13;0;1;1;0;0;1;
Bizkaia;BILBAO;20;4;29;"	B";683;423;2;421;7;414;260;126;143;66;40;14;11;9;1;2;1;0;0;1;
Bizkaia;BILBAO;20;4;30;"	A";597;345;4;341;2;339;252;134;70;68;31;11;13;10;1;1;0;0;0;0;
Bizkaia;BILBAO;20;4;30;"	B";639;339;1;338;1;337;300;130;80;45;51;8;10;8;3;1;0;0;0;1;
Bizkaia;BILBAO;20;4;31;"	U";514;309;1;308;1;307;205;116;71;57;33;13;5;6;4;0;1;0;0;1;
Bizkaia;BILBAO;20;4;32;"	U";751;364;2;362;2;360;387;127;104;63;26;18;7;11;1;0;0;0;2;1;
Bizkaia;BILBAO;20;4;33;"	U";1010;487;4;483;7;476;523;174;97;112;43;21;15;8;2;0;2;0;1;1;
Bizkaia;BILBAO;20;4;35;"	U";731;332;;332;1;331;399;115;87;54;22;19;15;11;4;1;1;1;1;0;
Bizkaia;BILBAO;20;4;36;"	U";943;518;5;513;9;504;425;165;119;117;40;23;15;14;6;3;0;1;0;1;
Bizkaia;BILBAO;20;4;37;"	U";1153;653;2;651;10;641;500;212;144;151;63;34;13;15;1;1;4;1;2;0;
Bizkaia;BILBAO;20;4;38;"	A";805;516;6;510;6;504;289;189;140;61;45;31;8;24;4;0;1;0;1;0;
Bizkaia;BILBAO;20;4;38;"	B";811;388;3;385;5;380;423;155;41;71;50;28;19;9;4;2;0;0;1;0;
Bizkaia;BILBAO;20;4;39;"	A";852;467;2;465;6;459;385;157;129;71;35;27;20;12;4;3;1;0;0;0;
Bizkaia;BILBAO;20;4;39;"	B";838;478;7;471;4;467;360;148;145;78;28;27;13;12;8;4;3;1;0;0;
Bizkaia;BILBAO;20;5;1;"	A";787;537;2;535;6;529;250;194;152;56;61;35;18;5;4;1;2;1;0;0;
Bizkaia;BILBAO;20;5;1;"	B";676;466;3;463;4;459;210;155;150;51;51;26;14;7;2;1;2;0;0;0;
Bizkaia;BILBAO;20;5;2;"	U";590;377;1;376;1;375;213;121;140;46;12;34;9;6;5;0;2;0;0;0;
Bizkaia;BILBAO;20;5;3;"	A";680;454;6;448;4;444;226;156;144;53;30;31;16;8;2;0;3;0;1;0;
Bizkaia;BILBAO;20;5;3;"	B";677;398;3;395;8;387;279;150;117;45;30;22;10;7;2;2;2;0;0;0;
Bizkaia;BILBAO;20;5;4;"	A";703;446;;446;7;439;257;165;140;52;28;19;20;9;1;0;3;1;0;1;
Bizkaia;BILBAO;20;5;4;"	B";738;420;4;416;2;414;318;147;131;51;36;26;11;3;3;1;3;1;0;1;
Bizkaia;BILBAO;20;5;5;"	U";1009;714;4;710;3;707;295;231;257;92;44;44;19;11;3;2;2;0;1;1;
Bizkaia;BILBAO;20;5;6;"	U";864;572;2;570;3;567;292;156;251;55;20;50;20;6;2;2;1;1;2;1;
Bizkaia;BILBAO;20;5;7;"	U";790;501;4;497;3;494;289;135;216;54;16;41;22;7;3;0;0;0;0;0;
Bizkaia;BILBAO;20;5;8;"	A";544;368;4;364;;364;176;90;176;32;14;28;13;6;2;0;0;1;1;1;
Bizkaia;BILBAO;20;5;8;"	B";546;344;2;342;3;339;202;91;156;27;20;21;13;6;0;0;0;4;1;0;
Bizkaia;BILBAO;20;5;9;"	A";753;457;3;454;9;445;296;147;166;44;31;31;14;6;2;1;1;0;2;0;
Bizkaia;BILBAO;20;5;9;"	B";772;504;2;502;1;501;268;116;213;73;35;29;23;3;5;1;1;1;1;0;
Bizkaia;BILBAO;20;5;10;"	U";742;456;4;452;6;446;286;139;174;58;26;29;10;5;0;0;2;2;1;0;
Bizkaia;BILBAO;20;5;11;"	U";770;439;6;433;1;432;331;163;139;58;25;22;10;9;1;0;3;1;0;1;
Bizkaia;BILBAO;20;5;12;"	U";1083;603;2;601;7;594;480;203;190;85;53;20;21;13;3;3;1;0;2;0;
Bizkaia;BILBAO;20;5;14;"	A";566;364;;364;2;362;202;132;127;40;32;10;10;7;2;0;2;0;0;0;
Bizkaia;BILBAO;20;5;14;"	B";546;370;;370;2;368;176;131;128;36;28;19;16;5;2;1;1;0;0;1;
Bizkaia;BILBAO;20;5;15;"	A";739;422;1;421;3;418;317;123;153;53;27;36;16;8;0;0;1;0;1;0;
